-1;-1;-1;-1;-1;674;674;0;0;0;-1;0;715;715;715;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;674;674;0;0;0;0;-1;715;715;715;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1771;-1;-1;-1;273;216;216;370;370;370;370;370;-1;0;0;184;604;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1771;-1;-1;-1;273;216;216;370;370;370;370;370;0;-1;0;184;604;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1771;-1;-1;-1;273;216;216;370;370;370;370;370;0;0;-1;184;604;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1502;1176;1176;1176;320;398;398;796;796;796;796;796;126;126;126;-1;299;1016;1016;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
539;1074;1074;1074;646;699;699;-1;-1;-1;-1;-1;357;357;357;239;-1;722;722;-1;-1;-1;-1;-1;-1;786;-1;-1;-1;-1;-1;-1;786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;575;327;-1;0;352;352;352;352;352;352;513;2347;2347;2347;2347;2347;2009;513;310;728;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;575;327;0;-1;352;352;352;352;352;352;513;2347;2347;2347;2347;2347;2009;513;310;728;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;749;208;208;-1;0;0;0;0;0;252;1424;1424;1424;1424;1424;1243;252;882;731;2786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;749;208;208;0;-1;0;0;0;0;252;1424;1424;1424;1424;1424;1243;252;882;731;2786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;749;208;208;0;0;-1;0;0;0;252;1424;1424;1424;1424;1424;1243;252;882;731;2786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;749;208;208;0;0;0;-1;0;0;252;1424;1424;1424;1424;1424;1243;252;882;731;2786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;749;208;208;0;0;0;0;-1;0;252;1424;1424;1424;1424;1424;1243;252;882;731;2786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;749;208;208;0;0;0;0;0;-1;252;1424;1424;1424;1424;1424;1243;252;882;731;2786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;306;306;306;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;826;445;1188;1188;866;866;866;866;866;866;-1;656;656;656;656;656;465;0;788;2234;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;588;588;588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3416;3416;2710;2710;2710;2710;2710;2710;430;-1;0;0;0;0;22;430;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;588;588;588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3416;3416;2710;2710;2710;2710;2710;2710;430;0;-1;0;0;0;22;430;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;588;588;588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3416;3416;2710;2710;2710;2710;2710;2710;430;0;0;-1;0;0;22;430;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;588;588;588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3416;3416;2710;2710;2710;2710;2710;2710;430;0;0;0;-1;0;22;430;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;588;588;588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3416;3416;2710;2710;2710;2710;2710;2710;430;0;0;0;0;-1;22;430;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
873;460;460;460;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3188;3188;2557;2557;2557;2557;2557;2557;328;36;36;36;36;36;-1;328;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;306;306;306;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;826;445;1188;1188;866;866;866;866;866;866;0;656;656;656;656;656;465;-1;788;2234;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;894;1184;270;270;627;627;627;627;627;627;320;-1;-1;-1;-1;-1;-1;320;-1;531;1104;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;291;942;-1;942
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;405;405;504;504;504;504;504;504;871;-1;-1;-1;-1;-1;-1;871;363;-1;226;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2294;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1397;1397;1472;1472;1472;1472;1472;1472;-1;-1;-1;-1;-1;-1;-1;-1;367;231;-1;1166;909;909;909;909;909;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2028;360;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1003;-1;556;-1;162;162;162;162;162;1418;1418;1418;1418;1418;1418;1418;1418;1418;1409;318;630;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1669;-1;379;166;-1;0;0;0;0;200;200;200;200;200;200;200;200;200;199;437;685;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1669;-1;379;166;0;-1;0;0;0;200;200;200;200;200;200;200;200;200;199;437;685;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1669;-1;379;166;0;0;-1;0;0;200;200;200;200;200;200;200;200;200;199;437;685;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1669;-1;379;166;0;0;0;-1;0;200;200;200;200;200;200;200;200;200;199;437;685;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1669;-1;379;166;0;0;0;0;-1;200;200;200;200;200;200;200;200;200;199;437;685;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;366;200;200;200;200;200;-1;0;0;0;0;0;0;0;0;1;339;1136;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;366;200;200;200;200;200;0;-1;0;0;0;0;0;0;0;1;339;1136;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;366;200;200;200;200;200;0;0;-1;0;0;0;0;0;0;1;339;1136;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;366;200;200;200;200;200;0;0;0;-1;0;0;0;0;0;1;339;1136;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;366;200;200;200;200;200;0;0;0;0;-1;0;0;0;0;1;339;1136;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;366;200;200;200;200;200;0;0;0;0;0;-1;0;0;0;1;339;1136;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;366;200;200;200;200;200;0;0;0;0;0;0;-1;0;0;1;339;1136;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;366;200;200;200;200;200;0;0;0;0;0;0;0;-1;0;1;339;1136;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;366;200;200;200;200;200;0;0;0;0;0;0;0;0;-1;1;339;1136;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;365;199;199;199;199;199;1;1;1;1;1;1;1;1;1;-1;338;1132;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1162;479;558;558;558;558;558;477;477;477;477;477;477;477;477;477;476;-1;330;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;288;1525;434;-1;1174;1174;1174;1174;1174;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;439;-1;752;-1;752
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;282;0
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;312;-1;312
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;282;-1
