-1;-1;-1;232;270;98;169;230;150;150;150;150;150;118;118;112;78;68;42;-1;517;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1048;1111;1111;522;380;331;378;360;680;680;680;680;680;725;725;869;870;702;740;910;-1;247;247;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;621;539;172;1530;1530;1530;1530;1530;594;594;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1530
-1;-1;-1;-1;-1;812;725;654;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;561;561;-1;-1;-1;-1;-1;-1;-1;-1;852;852;464;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;812;725;654;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;561;561;-1;-1;-1;-1;-1;-1;-1;-1;852;852;464;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;856;856;-1;0;678;-1;667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;856;856;0;-1;678;-1;667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;712;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1000;-1;606;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;617;617;-1;316;-1;182;-1;-1;-1;-1;283;283;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;362;190;-1;253;248;266;266;285;285;956;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;251;-1;0;9;9;445;445;1034;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1629;1506;508;375;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;248;1;-1;14;14;476;476;1097;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1599;1474;485;398;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;623;8;11;-1;0;409;409;951;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1776;1635;550;354;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;623;8;11;0;-1;409;409;951;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1776;1635;550;354;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;338;157;1175;1183;339;339;-1;0;225;721;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;338;157;1175;1183;339;339;0;-1;225;721;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;737;737;-1;-1;-1;-1;687;494;1398;1423;610;610;122;122;-1;169;598;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;570;-1;-1;-1;-1;-1;-1;-1;-1;997;-1;936;936;395;395;105;-1;152;257;257;257;257;257;192;192;298;407;1614;626;-1;1385;1385;1385;1385;1385;1385;1385;241;241;603;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1832;-1;-1;-1;257
-1;-1;-1;881;675;796;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;207;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;798;798;325;77;-1;250;250;250;250;250;296;296;208;208;1380;263;672;988;988;988;988;988;988;988;148;148;260;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;250
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;400;504;268;-1;0;0;0;0;80;80;86;146;969;292;309;475;475;475;475;475;475;475;100;100;278;-1;-1;-1;-1;-1;763;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1184;827;328;328;0
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;400;504;268;0;-1;0;0;0;80;80;86;146;969;292;309;475;475;475;475;475;475;475;100;100;278;-1;-1;-1;-1;-1;763;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1184;827;328;328;0
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;400;504;268;0;0;-1;0;0;80;80;86;146;969;292;309;475;475;475;475;475;475;475;100;100;278;-1;-1;-1;-1;-1;763;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1184;827;328;328;0
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;400;504;268;0;0;0;-1;0;80;80;86;146;969;292;309;475;475;475;475;475;475;475;100;100;278;-1;-1;-1;-1;-1;763;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1184;827;328;328;0
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;400;504;268;0;0;0;0;-1;80;80;86;146;969;292;309;475;475;475;475;475;475;475;100;100;278;-1;-1;-1;-1;-1;763;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1184;827;328;328;0
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;852;-1;-1;-1;-1;-1;-1;-1;-1;726;769;670;670;-1;-1;274;522;399;110;110;110;110;110;-1;0;153;281;329;527;666;690;690;690;690;690;690;690;187;187;500;-1;-1;-1;-1;-1;1120;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;682;337;1468;1468;110
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;852;-1;-1;-1;-1;-1;-1;-1;-1;726;769;670;670;-1;-1;274;522;399;110;110;110;110;110;0;-1;153;281;329;527;666;690;690;690;690;690;690;690;187;187;500;-1;-1;-1;-1;-1;1120;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;682;337;1468;1468;110
-1;-1;-1;-1;1023;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;466;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;469;630;212;76;76;76;76;76;85;85;-1;21;36;141;213;272;272;272;272;272;272;272;60;60;113;990;-1;-1;-1;-1;505;-1;-1;-1;-1;2275;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1064;481;1268;1268;76
1694;-1;-1;979;787;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;384;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;687;206;106;106;106;106;106;150;150;10;-1;2;59;117;177;177;177;177;177;177;177;70;70;39;722;-1;-1;-1;-1;345;514;514;-1;-1;2243;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;582;1302;1302;106
1885;1968;1968;1835;1635;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3073;-1;1596;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;931;862;846;846;846;846;846;175;175;18;1;-1;42;548;156;156;156;156;156;156;156;77;77;24;648;970;981;981;981;304;471;471;-1;441;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;617;422;422;846
1249;1313;1313;647;505;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1065;-1;325;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;739;227;173;173;173;173;173;269;269;79;37;28;-1;66;99;99;99;99;99;99;99;107;107;10;424;687;705;705;705;202;363;363;-1;362;2418;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;780;1555;1555;173
1176;1236;1236;643;512;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1037;-1;376;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;846;296;169;169;169;169;169;365;365;130;82;510;64;-1;76;76;76;76;76;76;76;186;186;56;401;647;669;669;669;219;383;383;-1;706;3351;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;999;465;465;169
1161;1221;1221;1259;1114;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2470;-1;1349;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1295;824;657;342;342;342;342;342;397;397;196;148;137;103;95;-1;0;0;0;0;0;0;132;132;112;475;723;744;744;744;287;-1;-1;-1;-1;450;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;929;529;529;342
1161;1221;1221;1259;1114;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2470;-1;1349;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1295;824;657;342;342;342;342;342;397;397;196;148;137;103;95;0;-1;0;0;0;0;0;132;132;112;475;723;744;744;744;287;-1;-1;-1;-1;450;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;929;529;529;342
1161;1221;1221;1259;1114;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2470;-1;1349;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1295;824;657;342;342;342;342;342;397;397;196;148;137;103;95;0;0;-1;0;0;0;0;132;132;112;475;723;744;744;744;287;-1;-1;-1;-1;450;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;929;529;529;342
1161;1221;1221;1259;1114;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2470;-1;1349;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1295;824;657;342;342;342;342;342;397;397;196;148;137;103;95;0;0;0;-1;0;0;0;132;132;112;475;723;744;744;744;287;-1;-1;-1;-1;450;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;929;529;529;342
1161;1221;1221;1259;1114;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2470;-1;1349;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1295;824;657;342;342;342;342;342;397;397;196;148;137;103;95;0;0;0;0;-1;0;0;132;132;112;475;723;744;744;744;287;-1;-1;-1;-1;450;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;929;529;529;342
1161;1221;1221;1259;1114;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2470;-1;1349;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1295;824;657;342;342;342;342;342;397;397;196;148;137;103;95;0;0;0;0;0;-1;0;132;132;112;475;723;744;744;744;287;-1;-1;-1;-1;450;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;929;529;529;342
1161;1221;1221;1259;1114;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2470;-1;1349;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1295;824;657;342;342;342;342;342;397;397;196;148;137;103;95;0;0;0;0;0;0;-1;132;132;112;475;723;744;744;744;287;-1;-1;-1;-1;450;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;929;529;529;342
