-1;-1;-1;-1;-1;-1;267;267;981;81;0;0;0;-1;223;223;223;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;396;396;396;396;105;353;353;353;-1;-1;-1;282;282;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;887
149;328;328;378;378;378;68;68;48;273;535;535;535;535;-1;0;0;136;136;136;136;318;168;168;135;135;135;135;135;135;135;135;135;135;111;133;133;133;133;354;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;624;624;624;624;-1
149;328;328;378;378;378;68;68;48;273;535;535;535;535;0;-1;0;136;136;136;136;318;168;168;135;135;135;135;135;135;135;135;135;135;111;133;133;133;133;354;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;624;624;624;624;-1
149;328;328;378;378;378;68;68;48;273;535;535;535;535;0;0;-1;136;136;136;136;318;168;168;135;135;135;135;135;135;135;135;135;135;111;133;133;133;133;354;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;624;624;624;624;-1
34;372;372;436;436;436;147;147;169;375;-1;-1;-1;-1;122;122;122;-1;0;0;0;304;359;359;98;98;98;98;98;98;98;98;98;98;21;27;27;27;27;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;737;737;737;737;-1
34;372;372;436;436;436;147;147;169;375;-1;-1;-1;-1;122;122;122;0;-1;0;0;304;359;359;98;98;98;98;98;98;98;98;98;98;21;27;27;27;27;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;737;737;737;737;-1
34;372;372;436;436;436;147;147;169;375;-1;-1;-1;-1;122;122;122;0;0;-1;0;304;359;359;98;98;98;98;98;98;98;98;98;98;21;27;27;27;27;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;737;737;737;737;-1
34;372;372;436;436;436;147;147;169;375;-1;-1;-1;-1;122;122;122;0;0;0;-1;304;359;359;98;98;98;98;98;98;98;98;98;98;21;27;27;27;27;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;737;737;737;737;-1
66;774;774;851;851;851;319;319;497;-1;-1;-1;-1;-1;247;247;247;259;259;259;259;-1;83;83;398;398;398;398;398;398;398;398;398;398;119;386;386;386;386;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48;488;488;539;539;539;162;162;391;-1;-1;-1;-1;-1;176;176;176;320;320;320;320;151;-1;0;280;280;280;280;280;280;280;280;280;280;238;480;480;480;480;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;799;799;799;799;-1
48;488;488;539;539;539;162;162;391;-1;-1;-1;-1;-1;176;176;176;320;320;320;320;151;0;-1;280;280;280;280;280;280;280;280;280;280;238;480;480;480;480;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;799;799;799;799;-1
161;96;96;130;130;130;67;67;87;-1;-1;-1;-1;-1;169;169;169;188;188;188;188;613;364;364;-1;0;0;0;0;0;0;0;0;0;75;258;258;258;258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;315;315;315;315;848
161;96;96;130;130;130;67;67;87;-1;-1;-1;-1;-1;169;169;169;188;188;188;188;613;364;364;0;-1;0;0;0;0;0;0;0;0;75;258;258;258;258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;315;315;315;315;848
161;96;96;130;130;130;67;67;87;-1;-1;-1;-1;-1;169;169;169;188;188;188;188;613;364;364;0;0;-1;0;0;0;0;0;0;0;75;258;258;258;258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;315;315;315;315;848
161;96;96;130;130;130;67;67;87;-1;-1;-1;-1;-1;169;169;169;188;188;188;188;613;364;364;0;0;0;-1;0;0;0;0;0;0;75;258;258;258;258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;315;315;315;315;848
161;96;96;130;130;130;67;67;87;-1;-1;-1;-1;-1;169;169;169;188;188;188;188;613;364;364;0;0;0;0;-1;0;0;0;0;0;75;258;258;258;258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;315;315;315;315;848
161;96;96;130;130;130;67;67;87;-1;-1;-1;-1;-1;169;169;169;188;188;188;188;613;364;364;0;0;0;0;0;-1;0;0;0;0;75;258;258;258;258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;315;315;315;315;848
161;96;96;130;130;130;67;67;87;-1;-1;-1;-1;-1;169;169;169;188;188;188;188;613;364;364;0;0;0;0;0;0;-1;0;0;0;75;258;258;258;258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;315;315;315;315;848
161;96;96;130;130;130;67;67;87;-1;-1;-1;-1;-1;169;169;169;188;188;188;188;613;364;364;0;0;0;0;0;0;0;-1;0;0;75;258;258;258;258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;315;315;315;315;848
161;96;96;130;130;130;67;67;87;-1;-1;-1;-1;-1;169;169;169;188;188;188;188;613;364;364;0;0;0;0;0;0;0;0;-1;0;75;258;258;258;258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;315;315;315;315;848
161;96;96;130;130;130;67;67;87;-1;-1;-1;-1;-1;169;169;169;188;188;188;188;613;364;364;0;0;0;0;0;0;0;0;0;-1;75;258;258;258;258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;315;315;315;315;848
34;254;254;307;307;307;103;103;125;-1;-1;-1;-1;-1;115;115;115;35;35;35;35;185;268;268;40;40;40;40;40;40;40;40;40;40;-1;78;78;78;78;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;570;570;570;570;-1
238;442;442;509;509;509;144;144;167;375;-1;-1;-1;-1;107;107;107;26;26;26;26;503;575;575;146;146;146;146;146;146;146;146;146;146;55;-1;0;0;0;530;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;825;825;825;825;-1
238;442;442;509;509;509;144;144;167;375;-1;-1;-1;-1;107;107;107;26;26;26;26;503;575;575;146;146;146;146;146;146;146;146;146;146;55;0;-1;0;0;530;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;825;825;825;825;-1
238;442;442;509;509;509;144;144;167;375;-1;-1;-1;-1;107;107;107;26;26;26;26;503;575;575;146;146;146;146;146;146;146;146;146;146;55;0;0;-1;0;530;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;825;825;825;825;-1
238;442;442;509;509;509;144;144;167;375;-1;-1;-1;-1;107;107;107;26;26;26;26;503;575;575;146;146;146;146;146;146;146;146;146;146;55;0;0;0;-1;530;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;825;825;825;825;-1
-1;-1;-1;-1;-1;-1;301;301;1117;79;173;173;173;173;450;450;450;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;955;955;955;955;-1;909;909;909;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;745;745;-1;-1;-1;-1;-1;-1;513
-1;-1;-1;-1;-1;-1;-1;-1;-1;384;195;195;195;195;364;364;364;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;480;-1;0;0;333;333;333;1240;1240;-1;3903;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;384;195;195;195;195;364;364;364;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;480;0;-1;0;333;333;333;1240;1240;-1;3903;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;384;195;195;195;195;364;364;364;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;480;0;0;-1;333;333;333;1240;1240;-1;3903;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1220;1220;1220;1220;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1027;1027;1027;-1;0;0;343;343;269;1369;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1220;1220;1220;1220;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1027;1027;1027;0;-1;0;343;343;269;1369;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1220;1220;1220;1220;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1027;1027;1027;0;0;-1;343;343;269;1369;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;330;292;292;292;292;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;306;1438;1438;1438;627;627;627;-1;0;545;2076;926;926;926;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;330;292;292;292;292;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;306;1438;1438;1438;627;627;627;0;-1;545;2076;926;926;926;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2062;2062;2062;304;304;304;846;846;-1;242;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2607;2607;2607;2607;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2343;2343;2343;1318;1318;1318;1617;1617;357;-1;768;768;768;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;1048;1048;1048;1072;1072;-1;-1;-1;308;308;308;2384;4287;4287;2384;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;0;1048;1048;1048;1072;1072;-1;-1;-1;308;308;308;2384;4287;4287;2384;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;1048;1048;1048;1072;1072;-1;-1;-1;308;308;308;2384;4287;4287;2384;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;243;518;508;310;310;310;-1;-1;-1;-1;508;106;106;106;555;555;445;445;-1;-1;-1;-1;1703
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;0;0;0;243;518;508;310;310;310;-1;-1;-1;-1;508;106;106;106;555;555;445;445;-1;-1;-1;-1;1703
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;0;0;243;518;508;310;310;310;-1;-1;-1;-1;508;106;106;106;555;555;445;445;-1;-1;-1;-1;1703
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;0;222;493;485;317;317;317;-1;-1;-1;-1;485;98;98;98;594;594;476;476;-1;-1;-1;-1;1763
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;0;-1;222;493;485;317;317;317;-1;-1;-1;-1;485;98;98;98;594;594;476;476;-1;-1;-1;-1;1763
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;426;426;426;385;385;-1;327;349;-1;-1;-1;-1;-1;-1;-1;349;138;138;138;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1091;1091;1091;1038;1038;326;-1;27;681;681;681;-1;-1;-1;-1;27;540;540;540;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1106;1106;1106;1056;1056;343;26;-1;578;578;578;-1;-1;-1;-1;0;522;522;522;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;563;563;563;722;722;722;721;721;606;371;306;-1;0;0;1188;-1;-1;1188;306;437;437;437;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;563;563;563;722;722;722;721;721;606;371;306;0;-1;0;1188;-1;-1;1188;306;437;437;437;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;563;563;563;722;722;722;721;721;606;371;306;0;0;-1;1188;-1;-1;1188;306;437;437;437;-1;-1;-1;-1;-1;-1;-1;-1;-1
