135;35;234;35;35;35;36;36;0;0;-1;0;0;22;35;35;35;35;35;35;1482;971;-1;372;372;-1;-1;809;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;644;-1
135;35;234;35;35;35;36;36;0;0;0;-1;0;22;35;35;35;35;35;35;1482;971;-1;372;372;-1;-1;809;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;644;-1
135;35;234;35;35;35;36;36;0;0;0;0;-1;22;35;35;35;35;35;35;1482;971;-1;372;372;-1;-1;809;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;644;-1
202;55;238;55;55;55;57;57;11;11;11;11;11;-1;26;26;26;26;26;26;1329;1011;-1;509;509;-1;-1;977;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;825;-1
202;21;34;21;21;21;22;22;30;30;30;30;30;27;-1;0;0;0;0;0;1151;793;-1;436;436;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;737;-1
202;21;34;21;21;21;22;22;30;30;30;30;30;27;0;-1;0;0;0;0;1151;793;-1;436;436;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;737;-1
202;21;34;21;21;21;22;22;30;30;30;30;30;27;0;0;-1;0;0;0;1151;793;-1;436;436;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;737;-1
202;21;34;21;21;21;22;22;30;30;30;30;30;27;0;0;0;-1;0;0;1151;793;-1;436;436;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;737;-1
202;21;34;21;21;21;22;22;30;30;30;30;30;27;0;0;0;0;-1;0;1151;793;-1;436;436;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;737;-1
202;21;34;21;21;21;22;22;30;30;30;30;30;27;0;0;0;0;0;-1;1151;793;-1;436;436;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;737;-1
1142;744;268;744;744;744;750;750;926;926;926;926;926;864;724;724;724;724;724;724;-1;335;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
695;494;130;494;494;494;491;491;720;720;720;720;720;812;622;622;622;622;622;622;-1;-1;381;663;663;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;879;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;842;842;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;211;789;-1
301;591;769;591;591;591;576;576;700;700;700;700;700;968;849;849;849;849;849;849;-1;1130;1319;-1;0;417;-1;-1;421;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;525;43;417
301;591;769;591;591;591;576;576;700;700;700;700;700;968;849;849;849;849;849;849;-1;1130;1319;0;-1;417;-1;-1;421;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;525;43;417
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;585;585;-1;148;1304;93;328;328;1781;1781;1781;1781;1781;1781;1781;1781;1760;1760;1760;1760;1760;1760;1760;-1;-1;-1;-1;-1;-1;-1;-1;-1;2242;2242;1781;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;326;0
1763;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;133;-1;67;37;447;447;1350;1350;1350;1350;1350;1350;1350;1350;1319;1319;1319;1319;1319;1319;1319;-1;-1;-1;-1;-1;-1;-1;-1;-1;1119;1119;1350;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;133
1750;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1123;39;-1;105;701;701;-1;-1;-1;-1;-1;-1;-1;-1;1115;1115;1115;1115;1115;1115;1115;-1;-1;-1;-1;-1;-1;-1;-1;-1;534;534;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1123
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;652;652;92;46;168;-1;319;319;1423;1423;1423;1423;1423;1423;1423;1423;1398;1398;1398;1398;1398;1398;1398;-1;-1;-1;-1;-1;-1;-1;-1;-1;1250;1250;1423;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;387;92
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;586;822;-1;601;-1;0;1149;1149;1149;1149;1149;1149;1149;1149;1152;1152;1152;1152;1152;1152;1152;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1149;502;495;495;495;-1;-1;-1;-1;-1;266;266;-1;-1;-1;586
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;586;822;-1;601;0;-1;1149;1149;1149;1149;1149;1149;1149;1149;1152;1152;1152;1152;1152;1152;1152;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1149;502;495;495;495;-1;-1;-1;-1;-1;266;266;-1;-1;-1;586
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763;-1;-1;1097;300;300;-1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;485;485;485;485;485;485;493;493;317;311;311;0;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763;-1;-1;1097;300;300;0;-1;0;0;0;0;0;0;1;1;1;1;1;1;1;485;485;485;485;485;485;493;493;317;311;311;0;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763;-1;-1;1097;300;300;0;0;-1;0;0;0;0;0;1;1;1;1;1;1;1;485;485;485;485;485;485;493;493;317;311;311;0;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763;-1;-1;1097;300;300;0;0;0;-1;0;0;0;0;1;1;1;1;1;1;1;485;485;485;485;485;485;493;493;317;311;311;0;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763;-1;-1;1097;300;300;0;0;0;0;-1;0;0;0;1;1;1;1;1;1;1;485;485;485;485;485;485;493;493;317;311;311;0;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763;-1;-1;1097;300;300;0;0;0;0;0;-1;0;0;1;1;1;1;1;1;1;485;485;485;485;485;485;493;493;317;311;311;0;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763;-1;-1;1097;300;300;0;0;0;0;0;0;-1;0;1;1;1;1;1;1;1;485;485;485;485;485;485;493;493;317;311;311;0;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763;-1;-1;1097;300;300;0;0;0;0;0;0;0;-1;1;1;1;1;1;1;1;485;485;485;485;485;485;493;493;317;311;311;0;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703;1222;-1;1034;290;290;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;508;508;508;508;508;508;518;518;310;279;279;0;383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703;1222;-1;1034;290;290;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;508;508;508;508;508;508;518;518;310;279;279;0;383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703;1222;-1;1034;290;290;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;508;508;508;508;508;508;518;518;310;279;279;0;383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703;1222;-1;1034;290;290;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;508;508;508;508;508;508;518;518;310;279;279;0;383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703;1222;-1;1034;290;290;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;508;508;508;508;508;508;518;518;310;279;279;0;383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703;1222;-1;1034;290;290;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;508;508;508;508;508;508;518;518;310;279;279;0;383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703;1222;-1;1034;290;290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;508;508;508;508;508;508;518;518;310;279;279;0;383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1703
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1056;1056;1056;1056;1056;1056;1056;1056;1106;1106;1106;1106;1106;1106;1106;-1;0;0;0;0;0;26;26;578;-1;-1;1056;928;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1056;1056;1056;1056;1056;1056;1056;1056;1106;1106;1106;1106;1106;1106;1106;0;-1;0;0;0;0;26;26;578;-1;-1;1056;928;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1056;1056;1056;1056;1056;1056;1056;1056;1106;1106;1106;1106;1106;1106;1106;0;0;-1;0;0;0;26;26;578;-1;-1;1056;928;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1056;1056;1056;1056;1056;1056;1056;1056;1106;1106;1106;1106;1106;1106;1106;0;0;0;-1;0;0;26;26;578;-1;-1;1056;928;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1056;1056;1056;1056;1056;1056;1056;1056;1106;1106;1106;1106;1106;1106;1106;0;0;0;0;-1;0;26;26;578;-1;-1;1056;928;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1056;1056;1056;1056;1056;1056;1056;1056;1106;1106;1106;1106;1106;1106;1106;0;0;0;0;0;-1;26;26;578;-1;-1;1056;928;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1038;1038;1038;1038;1038;1038;1038;1038;1091;1091;1091;1091;1091;1091;1091;27;27;27;27;27;27;-1;0;681;-1;-1;1038;874;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1038;1038;1038;1038;1038;1038;1038;1038;1091;1091;1091;1091;1091;1091;1091;27;27;27;27;27;27;0;-1;681;-1;-1;1038;874;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;721;721;721;721;721;721;721;721;722;722;722;722;722;722;722;306;306;306;306;306;306;371;371;-1;501;501;721;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1876;1031;844;1038;878;878;198;198;198;198;198;198;198;198;182;182;182;182;182;182;182;993;993;993;993;993;993;1025;1025;447;-1;0;198;1325;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1876
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1876;1031;844;1038;878;878;198;198;198;198;198;198;198;198;182;182;182;182;182;182;182;993;993;993;993;993;993;1025;1025;447;0;-1;198;1325;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1876
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763;-1;-1;1097;300;300;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;485;485;485;485;485;485;493;493;317;311;311;-1;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1763
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;810;810;563;563;563;563;563;563;563;563;609;609;609;609;609;609;609;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;563;-1;303;303;303;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;20;20;20;20;20;498;498;1330;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;0;20;20;20;20;20;498;498;1330;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;20;20;20;20;20;498;498;1330;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;40;40;-1;0;0;0;0;788;788;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;40;40;0;-1;0;0;0;788;788;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;40;40;0;0;-1;0;0;788;788;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;40;40;0;0;0;-1;0;788;788;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;40;40;0;0;0;0;-1;788;788;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;308;308;308;456;456;456;456;456;-1;0;85;869;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;308;308;308;456;456;456;456;456;0;-1;85;869;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;777;777;777;954;954;954;954;954;58;58;-1;343;-1;-1
