466;-1;-1;-1;466;466;466;466;681;-1;466;207;-1;0;23;1341;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1558;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
466;-1;-1;-1;466;466;466;466;681;-1;466;207;0;-1;23;1341;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1984;1558;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
572;-1;-1;-1;572;572;572;572;777;-1;572;256;21;21;-1;1128;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1913;1913;1913;1913;1913;1913;1913;1913;1913;1913;1913;1913;1913;1913;1913;1913;1913;1491;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;818;562;562;482;-1;1129;1129;2179;2179;2179;2179;2179;2179;2179;2179;2179;2179;2179;594;-1;-1;-1;-1;801;1219;1219;1219;1219;-1;-1;-1;-1;867;867;867;867;867;867;867;867;867;867;867;867;867;867;867;867;867;833;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2159;2159;2076;804;-1;0;499;499;499;499;499;499;499;499;499;499;499;561;-1;-1;-1;-1;1160;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2159;2159;2076;804;0;-1;499;499;499;499;499;499;499;499;499;499;499;561;-1;-1;-1;-1;1160;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1589;785;785;-1;0;0;0;0;0;0;0;0;0;0;213;846;-1;-1;846;296;711;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1589;785;785;0;-1;0;0;0;0;0;0;0;0;0;213;846;-1;-1;846;296;711;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1589;785;785;0;0;-1;0;0;0;0;0;0;0;0;213;846;-1;-1;846;296;711;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1589;785;785;0;0;0;-1;0;0;0;0;0;0;0;213;846;-1;-1;846;296;711;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1589;785;785;0;0;0;0;-1;0;0;0;0;0;0;213;846;-1;-1;846;296;711;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1589;785;785;0;0;0;0;0;-1;0;0;0;0;0;213;846;-1;-1;846;296;711;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1589;785;785;0;0;0;0;0;0;-1;0;0;0;0;213;846;-1;-1;846;296;711;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1589;785;785;0;0;0;0;0;0;0;-1;0;0;0;213;846;-1;-1;846;296;711;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1589;785;785;0;0;0;0;0;0;0;0;-1;0;0;213;846;-1;-1;846;296;711;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1589;785;785;0;0;0;0;0;0;0;0;0;-1;0;213;846;-1;-1;846;296;711;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1589;785;785;0;0;0;0;0;0;0;0;0;0;-1;213;846;-1;-1;846;296;711;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;288;722;722;191;191;191;191;191;191;191;191;191;191;191;-1;439;1051;-1;439;224;752;752;752;752;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;606;606;606;606;606;606;606;606;606;606;606;330;-1;193;476;0;835;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;998;998;998;998;998;998;998;998;998;998;998;643;99;-1;230;99;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1421;1421;1421;1421;1421;1421;1421;1421;1421;1421;1421;1132;338;222;-1;338;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;606;606;606;606;606;606;606;606;606;606;606;330;0;193;476;-1;835;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;613;-1;-1;407;407;407;407;407;407;407;407;407;407;407;425;-1;-1;-1;-1;-1;160;160;160;160;-1;-1;-1;770;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;313;-1;0;0;0;842;842;1490;297;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;313;0;-1;0;0;842;842;1490;297;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;313;0;0;-1;0;842;842;1490;297;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;313;0;0;0;-1;842;842;1490;297;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;540;400;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;540;400;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;336;336;-1;1595;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;442;442;442;442;263;263;1830;-1;701;701;701;701;701;701;701;701;701;701;701;701;701;701;701;701;701;986;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;861;861;-1;913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;56;1455;1455;1455;1455;1455;1455;1455;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455
2364;988;988;988;2364;2364;2364;2364;-1;-1;2364;521;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1263;1263;-1;1347;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;-1;1360;1360;1360;1360;1360;1360;1360;-1;-1;-1;-1;-1;-1;-1;-1;-1;1360
-1;1167;1167;1167;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;214;214;214;214;214;214;214;214;368;0
-1;1167;1167;1167;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;0;0;0;0;0;214;214;214;214;214;214;214;214;368;0
-1;1167;1167;1167;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;0;0;0;0;214;214;214;214;214;214;214;214;368;0
