-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;250;250;269;-1;0;0;300;-1;-1;1268;3129;1312;1267;1393;1393;1393;1580;-1;-1;-1;-1;1002;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;250;250;269;0;-1;0;300;-1;-1;1268;3129;1312;1267;1393;1393;1393;1580;-1;-1;-1;-1;1002;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;250;250;269;0;0;-1;300;-1;-1;1268;3129;1312;1267;1393;1393;1393;1580;-1;-1;-1;-1;1002;-1;-1
-1;-1;1870;1870;1544;1527;1544;1527;1788;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;300;300;300;-1;195;559;1148;1190;1193;1154;1273;1273;1273;1425;-1;-1;-1;-1;1302;-1;-1
-1;-1;2182;2182;1554;1537;1554;1537;1798;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;496;496;496;195;-1;105;1294;1335;1264;1349;1306;1306;1306;1368;-1;-1;-1;-1;1499;-1;-1
-1;-1;2205;2327;1661;1645;1661;1645;1663;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;525;525;525;291;105;-1;1322;1308;1292;1525;1493;1493;1493;1542;-1;-1;-1;-1;1480;-1;-1
-1;-1;782;889;449;433;449;433;612;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1268;1268;1268;1150;1297;1327;-1;27;45;177;224;224;224;408;-1;-1;-1;-1;548;-1;-1
-1;-1;812;904;497;481;497;481;580;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1302;1302;1302;1191;1342;1312;27;-1;72;244;296;296;296;474;-1;-1;-1;-1;579;-1;-1
-1;-1;-1;-1;611;590;611;590;795;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1322;1322;1322;1205;1278;1310;57;84;-1;232;213;213;213;291;-1;-1;-1;835;496;-1;-1
-1;-1;902;780;544;527;544;527;869;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1258;1258;1258;1155;1357;1851;179;248;222;-1;121;121;121;315;-1;-1;-1;-1;531;-1;-1
-1;-1;1023;901;423;406;423;406;748;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1453;1453;1453;1356;1382;1578;255;324;242;188;-1;0;0;194;-1;-1;-1;-1;720;-1;-1
-1;-1;1023;901;423;406;423;406;748;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1453;1453;1453;1356;1382;1578;255;324;242;188;0;-1;0;194;-1;-1;-1;-1;720;-1;-1
-1;-1;1023;901;423;406;423;406;748;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1453;1453;1453;1356;1382;1578;255;324;242;188;0;0;-1;194;-1;-1;-1;-1;720;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1821;1821;1821;1690;1627;1828;631;700;443;557;370;370;370;-1;396;396;396;371;545;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;757;-1;0;0;168;1243;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;757;0;-1;0;168;1243;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;757;0;0;-1;168;1243;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;524;89;89;89;-1;945;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1371;1371;1403;1178;1178;1178;-1;-1;-1;-1;-1;-1;722;-1;-1;-1;491;822;822;822;738;-1;717;717
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1
