331;331;145;145;0;0;0;0;0;0;-1;0;22;63;63;63;63;372;768;768;705;376;280;487;487;474;547;547;-1;537;732;732;685;615;520;411;1020;1020;1020;1914;1914;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
331;331;145;145;0;0;0;0;0;0;0;-1;22;63;63;63;63;372;768;768;705;376;280;487;487;474;547;547;-1;537;732;732;685;615;520;411;1020;1020;1020;1914;1914;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
467;467;237;237;11;11;11;11;11;11;11;11;-1;10;10;10;10;211;595;595;546;387;320;559;559;541;638;638;-1;706;880;880;821;741;615;385;802;802;802;1742;1742;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
571;571;312;312;34;34;34;34;34;34;34;34;7;-1;0;0;0;131;477;477;437;379;337;591;591;570;684;684;-1;-1;1025;1025;957;870;725;424;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
571;571;312;312;34;34;34;34;34;34;34;34;7;0;-1;0;0;131;477;477;437;379;337;591;591;570;684;684;-1;-1;1025;1025;957;870;725;424;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
571;571;312;312;34;34;34;34;34;34;34;34;7;0;0;-1;0;131;477;477;437;379;337;591;591;570;684;684;-1;-1;1025;1025;957;870;725;424;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
571;571;312;312;34;34;34;34;34;34;34;34;7;0;0;0;-1;131;477;477;437;379;337;591;591;570;684;684;-1;-1;1025;1025;957;870;725;424;711;711;711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;666;666;190;190;190;190;190;190;190;190;108;67;67;67;67;-1;375;375;366;592;610;950;950;918;1091;1091;-1;-1;-1;-1;-1;-1;1022;474;388;388;388;1443;1443;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;1017;1017;580;580;580;580;580;580;580;580;488;410;410;410;410;375;-1;0;1;233;388;586;586;553;737;737;-1;-1;-1;-1;-1;-1;-1;-1;1473;1473;1473;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;1017;1017;580;580;580;580;580;580;580;580;488;410;410;410;410;375;0;-1;1;233;388;586;586;553;737;737;-1;-1;-1;-1;-1;-1;-1;-1;1473;1473;1473;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;956;956;544;544;544;544;544;544;544;544;458;385;385;385;385;367;2;2;-1;203;348;538;538;507;683;683;-1;-1;-1;-1;-1;-1;-1;1575;1476;1476;1476;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
663;663;446;446;378;378;378;378;378;378;378;378;408;424;424;424;424;808;455;455;396;-1;28;80;80;68;141;141;769;856;-1;-1;-1;1703;-1;1560;2194;2194;2194;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
419;419;262;262;308;308;308;308;308;308;308;308;394;451;451;451;451;960;745;745;668;45;-1;38;38;32;73;73;599;572;1428;1428;1413;1347;1320;1424;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
448;448;343;343;586;586;586;586;586;586;586;586;735;829;829;829;829;-1;-1;-1;-1;156;60;-1;0;0;8;8;355;553;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
448;448;343;343;586;586;586;586;586;586;586;586;735;829;829;829;829;-1;-1;-1;-1;156;60;0;-1;0;8;8;355;553;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
460;460;346;346;560;560;560;560;560;560;560;560;699;788;788;788;788;-1;-1;-1;990;133;48;0;0;-1;13;13;381;571;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
400;400;333;333;711;711;711;711;711;711;711;711;899;1020;1020;1020;1020;-1;-1;-1;-1;275;131;17;17;25;-1;0;257;476;1533;1533;-1;1505;-1;2092;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
400;400;333;333;711;711;711;711;711;711;711;711;899;1020;1020;1020;1020;-1;-1;-1;-1;275;131;17;17;25;0;-1;257;476;1533;1533;-1;1505;-1;2092;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
745;745;1025;1025;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;684;684;734;489;489;-1;589;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48;48;246;246;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;876;714;714;750;573;573;560;-1;411;411;466;490;691;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1147;1490;-1
375;375;514;514;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;393;-1;0;6;22;122;-1;-1;-1;-1;-1;-1;-1;514;1135;-1;-1;685;685;266;340;685
375;375;514;514;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;393;0;-1;6;22;122;-1;-1;-1;-1;-1;-1;-1;514;1135;-1;-1;685;685;266;340;685
394;394;491;491;963;963;963;963;963;963;963;963;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;430;4;4;-1;5;74;894;-1;-1;-1;-1;-1;-1;476;1110;-1;-1;700;700;284;317;700
382;382;445;445;844;844;844;844;844;844;844;844;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;434;11;11;2;-1;40;765;-1;-1;-1;-1;-1;-1;490;1146;-1;-1;761;761;330;336;761
451;451;448;448;634;634;634;634;634;634;634;634;812;987;987;987;987;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;548;63;63;37;20;-1;456;-1;-1;-1;-1;-1;-1;483;1156;-1;-1;869;869;435;349;869
881;881;686;686;393;393;393;393;393;393;393;393;385;425;425;425;425;560;-1;-1;-1;1530;1334;-1;-1;-1;1803;1803;-1;1130;537;537;457;392;233;-1;411;411;411;599;599;721;878;-1;-1;-1;-1;-1;-1;791;-1
-1;-1;-1;-1;684;684;684;684;684;684;684;684;577;547;547;547;547;365;1451;1451;1444;1812;1742;-1;-1;2229;-1;-1;-1;-1;-1;-1;-1;-1;-1;212;-1;0;0;386;386;695;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;684;684;684;684;684;684;684;684;577;547;547;547;547;365;1451;1451;1444;1812;1742;-1;-1;2229;-1;-1;-1;-1;-1;-1;-1;-1;-1;212;0;-1;0;386;386;695;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;684;684;684;684;684;684;684;684;577;547;547;547;547;365;1451;1451;1444;1812;1742;-1;-1;2229;-1;-1;-1;-1;-1;-1;-1;-1;-1;212;0;0;-1;386;386;695;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;1672;1672;1672;1672;1672;1672;1672;1672;1593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1038;471;393;393;393;-1;0;50;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;1672;1672;1672;1672;1672;1672;1672;1672;1593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1038;471;393;393;393;0;-1;50;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1370;1109;660;-1;-1;-1;63;63;-1;773;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;504;504;473;491;503;-1;-1;-1;-1;-1;-1;-1;-1;149;552;552;174;174;189;17;174
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;157;-1;165;165;176;176;435;244;176
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;273;-1;0;274;274;-1;-1;274
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;273;0;-1;274;274;-1;-1;274
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;335;265;273;273;-1;0;107;287;0
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;335;265;273;273;0;-1;107;287;0
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;325;325;372;451;672;-1;-1;-1;-1;-1;-1;-1;311;496;714;714;104;104;-1;196;104
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1455;338;338;317;340;386;-1;-1;-1;-1;-1;-1;-1;20;244;667;667;165;165;108;-1;165
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;335;265;273;273;0;0;107;287;-1
