-1;-1;1020;1421;1042;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1023;1425;1047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;990;990;990;990;990;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;450;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;1020;1421;1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;989;989;989;989;989;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;453;-1
-1;-1;-1;542;579;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;919;917;917;917;917;-1;0;0;0;0;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1065;-1
-1;-1;-1;542;579;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;919;917;917;917;917;0;-1;0;0;0;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1065;-1
-1;-1;-1;542;579;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;919;917;917;917;917;0;0;-1;0;0;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1065;-1
-1;-1;-1;542;579;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;919;917;917;917;917;0;0;0;-1;0;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1065;-1
-1;-1;-1;542;579;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;917;919;917;917;917;917;0;0;0;0;-1;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1040;1065;-1
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;469
-1;-1;-1;-1;-1;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;408;407;408;408;408;408;868;868;868;868;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;469
-1;-1;-1;-1;-1;415;415;415;415;415;415;415;415;415;415;415;415;415;415;415;415;415;413;415;415;415;415;879;879;879;879;879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;435
-1;-1;-1;-1;-1;827;827;827;827;827;827;827;827;827;827;827;827;827;827;827;827;827;822;827;827;827;827;1396;1396;1396;1396;1396;240;240;240;240;240;240;240;240;240;240;240;240;240;240;240;240;240;240;240;240;240;240;240;240;223;-1
