-1;-1;-1;-1;-1;-1;172;172;172;172;172;141;0;0;-1;0;0;524;517;-1;-1;-1;494;786;786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;172;172;172;172;172;141;0;0;0;-1;0;524;517;-1;-1;-1;494;786;786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;172;172;172;172;172;141;0;0;0;0;-1;524;517;-1;-1;-1;494;786;786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;1737;1737;1737;1737;1737;1667;735;735;735;735;735;-1;37;790;1083;1083;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;1729;1729;1729;1729;1729;1658;696;696;696;696;696;33;-1;693;960;960;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;298;298;298;298;298;654;371;371;371;371;371;427;373;-1;45;45;614;554;554;441;441;441;813;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1344;1344;1344;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;300;300;300;300;300;722;437;437;437;437;437;585;512;36;-1;0;501;422;422;304;304;304;563;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1188;1188;1188;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;300;300;300;300;300;722;437;437;437;437;437;585;512;36;0;-1;501;422;422;304;304;304;563;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1188;1188;1188;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;1878;1878;1878;895;895;155;155;155;155;155;182;257;257;257;257;257;-1;-1;498;448;448;-1;174;174;275;275;275;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;2215;2215;2215;1205;1205;206;206;206;206;206;225;471;471;471;471;471;-1;-1;381;324;324;163;-1;0;199;199;199;343;597;-1;-1;-1;-1;-1;-1;-1;-1;-1;730;730;730;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;2215;2215;2215;1205;1205;206;206;206;206;206;225;471;471;471;471;471;-1;-1;381;324;324;163;0;-1;199;199;199;343;597;-1;-1;-1;-1;-1;-1;-1;-1;-1;730;730;730;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;1669;1669;842;842;842;842;842;883;587;587;587;587;587;-1;-1;273;212;212;272;197;197;-1;0;0;229;520;916;916;916;916;916;867;-1;-1;-1;457;457;457;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;1669;1669;842;842;842;842;842;883;587;587;587;587;587;-1;-1;273;212;212;272;197;197;0;-1;0;229;520;916;916;916;916;916;867;-1;-1;-1;457;457;457;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;1669;1669;842;842;842;842;842;883;587;587;587;587;587;-1;-1;273;212;212;272;197;197;0;0;-1;229;520;916;916;916;916;916;867;-1;-1;-1;457;457;457;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;628;628;628;628;628;1048;-1;-1;-1;-1;-1;-1;-1;442;308;308;407;298;298;161;161;161;-1;207;348;348;348;348;348;851;520;520;419;2384;2384;2384;419;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;971;1113;993;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;769;613;613;625;404;404;310;310;310;140;-1;128;128;128;128;128;131;287;287;346;1870;1870;1870;346;-1;-1;-1;-1;-1;903;903;-1;-1;-1;1025;1025;1025;495;562;468;794;-1;-1;-1;-1;3126;-1;2319;2319;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;637;637;506;506;506;178;99;-1;0;0;0;0;468;338;338;453;-1;-1;-1;453;1417;-1;-1;-1;-1;574;574;724;-1;-1;679;679;679;434;458;385;593;-1;-1;-1;-1;-1;-1;-1;-1;-1;854
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;637;637;506;506;506;178;99;0;-1;0;0;0;468;338;338;453;-1;-1;-1;453;1417;-1;-1;-1;-1;574;574;724;-1;-1;679;679;679;434;458;385;593;-1;-1;-1;-1;-1;-1;-1;-1;-1;854
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;637;637;506;506;506;178;99;0;0;-1;0;0;468;338;338;453;-1;-1;-1;453;1417;-1;-1;-1;-1;574;574;724;-1;-1;679;679;679;434;458;385;593;-1;-1;-1;-1;-1;-1;-1;-1;-1;854
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;637;637;506;506;506;178;99;0;0;0;-1;0;468;338;338;453;-1;-1;-1;453;1417;-1;-1;-1;-1;574;574;724;-1;-1;679;679;679;434;458;385;593;-1;-1;-1;-1;-1;-1;-1;-1;-1;854
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;637;637;506;506;506;178;99;0;0;0;0;-1;468;338;338;453;-1;-1;-1;453;1417;-1;-1;-1;-1;574;574;724;-1;-1;679;679;679;434;458;385;593;-1;-1;-1;-1;-1;-1;-1;-1;-1;854
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;653;653;474;474;474;625;97;474;474;474;474;474;-1;353;353;475;-1;-1;-1;475;574;-1;-1;-1;-1;542;542;683;-1;-1;636;636;636;1404;1396;1176;1469;-1;-1;-1;-1;-1;-1;2126;2126;-1;1358
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;939;939;-1;-1;-1;638;638;638;712;287;699;699;699;699;699;363;-1;0;79;670;670;670;79;202;947;-1;-1;-1;1012;1012;1782;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1319
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;939;939;-1;-1;-1;638;638;638;712;287;699;699;699;699;699;363;0;-1;79;670;670;670;79;202;947;-1;-1;-1;1012;1012;1782;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1319
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;742;742;-1;-1;-1;545;545;545;839;361;1049;1049;1049;1049;1049;554;106;106;-1;479;479;479;0;180;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;775;765;716;716;-1;639;639;530;530;530;2285;-1;-1;-1;-1;-1;-1;-1;-1;-1;863;-1;0;0;863;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;775;765;716;716;-1;639;639;530;530;530;2285;-1;-1;-1;-1;-1;-1;-1;-1;-1;863;0;-1;0;863;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;775;765;716;716;-1;639;639;530;530;530;2285;-1;-1;-1;-1;-1;-1;-1;-1;-1;863;0;0;-1;863;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;742;742;-1;-1;-1;545;545;545;839;361;1049;1049;1049;1049;1049;554;106;106;0;479;479;479;-1;180;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1428;485;1538;1538;1538;1538;1538;559;204;204;165;804;804;804;165;-1;851;-1;-1;-1;1321;1321;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1856;1856;1856;1856;1856;-1;600;600;779;-1;-1;-1;779;452;-1;351;608;608;495;495;1922;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3724;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1084;1214;1214;1214;1214;1214;838;706;706;-1;-1;-1;-1;-1;981;299;-1;203;203;313;313;831;285;285;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2420;-1;-1;-1;-1;-1;485
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1500;1500;1500;1500;1500;1074;-1;-1;-1;-1;-1;-1;-1;-1;466;173;-1;0;525;525;381;427;427;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;770
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1500;1500;1500;1500;1500;1074;-1;-1;-1;-1;-1;-1;-1;-1;466;173;0;-1;525;525;381;427;427;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;770
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;472;319;319;319;319;319;306;645;645;932;-1;-1;-1;932;901;495;358;2017;2017;-1;0;107;132;132;515;515;515;525;453;415;337;496;496;610;831;2319;-1;-1;-1;-1;194
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;472;319;319;319;319;319;306;645;645;932;-1;-1;-1;932;901;495;358;2017;2017;0;-1;107;132;132;515;515;515;525;453;415;337;496;496;610;831;2319;-1;-1;-1;-1;194
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;668;381;381;381;381;381;362;851;851;1167;-1;-1;-1;1167;1124;625;408;460;460;98;98;-1;155;155;427;427;427;658;576;548;438;477;477;558;-1;-1;-1;-1;-1;-1;267
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;642;642;642;642;642;599;1019;1019;-1;-1;-1;-1;-1;-1;-1;282;2012;2012;77;77;132;-1;0;542;542;542;753;646;622;453;296;296;304;450;2300;-1;-1;-1;-1;207
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;642;642;642;642;642;599;1019;1019;-1;-1;-1;-1;-1;-1;-1;282;2012;2012;77;77;132;0;-1;542;542;542;753;646;622;453;296;296;304;450;2300;-1;-1;-1;-1;207
-1;-1;-1;-1;1217;1217;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1042;716;529;529;529;529;529;502;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;132;118;186;112;475;475;744;-1;-1;1114;593;593;858;287
-1;-1;-1;-1;1217;1217;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1042;716;529;529;529;529;529;502;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;0;132;118;186;112;475;475;744;-1;-1;1114;593;593;858;287
-1;-1;-1;-1;1217;1217;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1042;716;529;529;529;529;529;502;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;132;118;186;112;475;475;744;-1;-1;1114;593;593;858;287
-1;1078;1078;1078;411;411;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;690;1238;1238;2411;2411;2411;2052;420;1960;1960;1960;1960;1960;2787;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;208;208;208;-1;30;78;160;1040;1040;-1;-1;581;954;482;482;1136;559
-1;-1;-1;-1;508;508;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;788;1209;1209;2350;2350;2350;1918;445;1744;1744;1744;1744;1744;2589;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;159;159;159;25;-1;55;85;832;832;-1;-1;587;808;534;534;1094;425
-1;-1;-1;-1;531;531;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;785;660;660;1862;1862;1862;1327;371;1119;1119;1119;1119;1119;2020;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;239;239;239;78;58;-1;90;881;881;-1;-1;1193;927;834;834;1450;413
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1779;548;1431;1431;1431;1431;1431;2304;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;362;362;2213;-1;-1;112;112;112;110;62;56;-1;448;448;736;-1;880;543;663;663;1005;207
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1933;1933;1933;1933;1933;2791;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;401;401;2081;290;290;293;293;293;561;445;457;231;-1;0;75;328;955;246;907;907;784;185
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1933;1933;1933;1933;1933;2791;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;401;401;2081;290;290;293;293;293;561;445;457;231;0;-1;75;328;955;246;907;907;784;185
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;436;436;1570;269;269;454;454;454;787;654;643;403;63;63;-1;263;1330;327;1264;1264;1074;208
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6873;3802;-1;-1;755;755;-1;486;486;-1;-1;-1;-1;-1;867;637;321;321;264;-1;652;-1;-1;-1;-1;323
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4320;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4750;4750;-1;-1;-1;-1;-1;-1;457;552;1271;1028;1342;1342;2085;-1;-1;309;-1;-1;-1;2336
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1275;1275;1275;577;512;599;392;253;253;-1;-1;258;-1;253;253;93;-1
-1;663;663;663;609;609;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;842;842;842;259;253;320;265;712;712;-1;-1;-1;399;-1;0;261;-1
-1;663;663;663;609;609;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;842;842;842;259;253;320;265;712;712;-1;-1;-1;399;0;-1;261;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2495;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;982;982;982;567;509;597;404;307;307;-1;-1;-1;93;138;138;-1;424
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;687;559;559;559;559;559;1394;894;894;1197;-1;-1;-1;1197;-1;-1;-1;-1;-1;192;192;776;242;242;253;253;253;374;295;260;164;253;253;347;444;1494;422;1245;1245;1366;-1
