-1;-1;1051;674;766;674;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;246;-1;-1;-1;-1;-1;-1;-1;-1;659;609;233;295;163;-1;122;201;193;171;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;131
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;679;-1;-1;272;109;-1;58;75;93;236;236;236;236;-1;-1;-1;-1;-1;-1;-1;-1;-1;7
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;724;-1;-1;323;169;55;-1;153;170;321;321;321;321;-1;-1;-1;-1;-1;-1;-1;-1;-1;62
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;739;-1;-1;324;173;75;158;-1;20;261;261;261;261;-1;-1;-1;-1;-1;-1;-1;-1;-1;82
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;766;-1;-1;304;178;137;221;62;-1;281;281;281;281;-1;-1;-1;-1;-1;-1;-1;-1;-1;158
-1;920;827;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;339;289;378;308;285;-1;0;0;0;268;899;268;358;358;373;373;351;309;299
-1;920;827;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;339;289;378;308;285;0;-1;0;0;268;899;268;358;358;373;373;351;309;299
-1;920;827;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;339;289;378;308;285;0;0;-1;0;268;899;268;358;358;373;373;351;309;299
-1;920;827;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;339;289;378;308;285;0;0;0;-1;268;899;268;358;358;373;373;351;309;299
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;397;455;472;489;222;222;222;222;-1;31;0;200;200;136;136;159;206;399
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;442;469;540;515;237;237;237;237;60;-1;60;266;266;207;207;241;228;455
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;397;455;472;489;222;222;222;222;0;31;-1;200;200;136;136;159;206;399
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;335;335;335;335;222;256;222;-1;0;193;193;139;60;612
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;335;335;335;335;222;256;222;0;-1;193;193;139;60;612
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;330;330;330;330;149;181;149;166;166;-1;0;22;115;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;330;330;330;330;149;181;149;166;166;0;-1;22;115;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;313;313;313;313;171;213;171;112;112;22;22;-1;61;-1
-1;924;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;662;876;619;-1;313;313;313;313;275;267;275;97;97;164;164;108;-1;673
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;682;-1;-1;277;114;5;63;80;98;231;231;231;231;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
